"model","num_param","memT","memR","memA","memM","energy","co2","train_time","infer_time","test_00","inf_time","tr_acc","test_01","test_02","test_03","test_04","test_05","test_06","test_07","test_08","test_09","type","efficient","dataset"
"ecaresnet269d",102093077,25.435111424,19.86002944,1.667828736,19.072327168,0.173975369012,9.177200715387,105.954078435898,0,0.676915322580645,8.32431523799896,0.753369421175081,0.686491935483871,0.703629032258065,0.709173387096774,0.712197580645161,0.717741935483871,0.725302419354839,0.727822580645161,0.735383064516129,0.731854838709677,"Other",1,"derma"
"xception41",26969560,25.435111424,8.873050112,0.44733696,7.867951616,0.055491892974,4.356113598455,34.5362050533295,0,0.680443548387097,2.54508321285248,0.924362939786693,0.712701612903226,0.709677419354839,0.701108870967742,0.682459677419355,0.691028225806452,0.69758064516129,0.705645161290323,0.713709677419355,0.732358870967742,"CNN",0,"derma"
"pvt_v2_b0",3666760,25.435111424,3.883925504,0.096902144,2.32384512,0.028399477007,1.618770189423,18.4188311100006,0,0.670362903225807,1.19834475517273,0.74282847256421,0.679435483870968,0.696068548387097,0.706149193548387,0.721270161290323,0.717741935483871,0.723286290322581,0.731350806451613,0.722278225806452,0.732862903225807,"Other",1,"derma"
"resnet200d",64693064,25.435111424,12.285116416,1.06209536,11.812834816,0.112955730661,7.342122492959,69.1737220287323,0,0.686491935483871,5.6820182800293,0.758225622242444,0.682459677419355,0.692540322580645,0.699092741935484,0.712701612903226,0.719254032258065,0.727822580645161,0.729334677419355,0.726814516129032,0.733366935483871,"CNN",0,"derma"
"dpn131",79254504,25.435111424,16.313745408,1.272774144,13.76249088,0.165137657018,11.06422302018,100.836101770401,0,0.6875,7.20041213035583,0.761097915640705,0.698084677419355,0.698084677419355,0.720766129032258,0.724798387096774,0.723790322580645,0.703125,0.731854838709677,0.730846774193548,0.733870967741936,"CNN",0,"derma"
"cs3edgenet_x",47821120,25.435111424,6.276775936,0.799142912,5.780853248,0.055339667888,3.182030903574,35.5986649990082,0,0.667338709677419,2.60141382217407,0.739385402910241,0.688004032258065,0.680947580645161,0.679939516129032,0.685987903225807,0.707661290322581,0.715221774193548,0.724798387096774,0.727318548387097,0.734375,"Other",1,"derma"
"resnetrs200",93209992,25.435111424,16.16904192,1.519683584,15.452388864,0.137283583805,7.413313525457,83.6564354896546,0,0.679435483870968,6.56622486114502,0.746092023914807,0.680947580645161,0.680947580645161,0.691532258064516,0.698084677419355,0.724798387096774,0.721774193548387,0.711693548387097,0.734375,0.734375,"CNN",0,"derma"
"seresnext26t_32x4d",16806976,25.435111424,4.75004928,0.279545344,4.122551296,0.035686602086,3.104734381503,22.1065726280212,0,0.685483870967742,1.60636241436005,0.759500662757926,0.694052419354839,0.702116935483871,0.703125,0.709173387096774,0.699092741935484,0.717237903225807,0.731854838709677,0.731854838709677,0.735383064516129,"Other",0,"derma"
"lambda_resnet26rpt_256",10988688,25.435111424,6.757023744,0.188609024,5.973276672,0.034367858566,1.821496503992,21.4928114414215,0,0.679939516129032,1.74951779842377,0.812463175760557,0.707157258064516,0.71320564516129,0.705141129032258,0.740927419354839,0.745463709677419,0.752520161290323,0.745967741935484,0.748487903225807,0.735887096774194,"Other",0,"derma"
"swinv2_base_window8_256",87918816,25.435111424,14.168358912,1.448608768,13.46536448,0.155916730333,8.536440985734,95.2486407756805,0,0.680443548387097,8.11813476085663,0.748241640661405,0.681451612903226,0.694556451612903,0.692540322580645,0.702620967741936,0.726814516129032,0.725806451612903,0.725302419354839,0.729334677419355,0.736895161290323,"Other",0,"derma"
"gluon_seresnext101_32x4d",48955416,25.435111424,9.592373248,0.797779968,9.173636096,0.084829784964,5.132201990338,52.4179849624634,0,0.680947580645161,3.97897069454193,0.813462034208045,0.69758064516129,0.699092741935484,0.717741935483871,0.727318548387097,0.740423387096774,0.742943548387097,0.738407258064516,0.745463709677419,0.737903225806452,"CNN",0,"derma"
"ecaresnet50d",25576350,25.435111424,5.6623104,0.422583808,5.182472704,0.044162976456,3.356386210688,27.3495435714722,0,0.6875,2.10299277305603,0.745806635786954,0.695564516129032,0.712701612903226,0.718245967741936,0.723286290322581,0.726310483870968,0.723790322580645,0.722782258064516,0.731854838709677,0.738407258064516,"Other",1,"derma"
"legacy_seresnet50",28088024,25.435111424,5.532286976,0.463534592,4.790603776,0.040581699489,3.185663409907,25.3392651081085,0,0.654737903225807,1.96237263679504,0.774488142636269,0.685987903225807,0.695060483870968,0.719758064516129,0.726814516129032,0.727318548387097,0.738407258064516,0.752016129032258,0.738911290322581,0.73991935483871,"CNN",0,"derma"
"halo2botnet50ts_256",22635360,25.435111424,7.279214592,0.377660928,6.572424192,0.053718673661,4.378071903383,33.2350959777832,0,0.664314516129032,2.76499326229095,0.778787376673799,0.6875,0.708165322580645,0.71875,0.729334677419355,0.738407258064516,0.752016129032258,0.74445564516129,0.753024193548387,0.740423387096774,"Other",0,"derma"
"resnetaa50",25557032,25.435111424,4.777312256,0.4232832,4.085200896,0.039691547079,3.036403351508,24.7827336788177,0,0.672883064516129,1.99348902702332,0.770787302761862,0.688004032258065,0.695564516129032,0.706653225806452,0.711693548387097,0.72429435483871,0.71320564516129,0.723286290322581,0.72883064516129,0.740423387096774,"CNN",0,"derma"
"ecaresnetlight",30162046,25.435111424,4.179623936,0.495186432,3.758538752,0.036006838641,2.484471866195,22.2104728221893,0,0.67741935483871,1.72087326049805,0.744241603977604,0.680443548387097,0.705141129032258,0.669354838709677,0.680947580645161,0.67741935483871,0.727318548387097,0.708165322580645,0.726310483870968,0.740423387096774,"Other",0,"derma"
"densenet161",28681000,25.435111424,11.62870784,0.476564992,10.643923456,0.082486444953,5.609078256824,51.0573284626007,0,0.684475806451613,4.07481555938721,0.759362571860013,0.688004032258065,0.698588709677419,0.707157258064516,0.722782258064516,0.727822580645161,0.730342741935484,0.732358870967742,0.73991935483871,0.740927419354839,"CNN",0,"derma"
"densenet121",7978856,25.435111424,6.25999872,0.154098176,5.689198592,0.04018369354,2.149827604414,25.3494772911072,0,0.655241935483871,1.89398658275604,0.76965035341646,0.715725806451613,0.71320564516129,0.719758064516129,0.72429435483871,0.730342741935484,0.738911290322581,0.744959677419355,0.747983870967742,0.741935483870968,"CNN",0,"derma"
"resnetrs50",35691912,25.435111424,5.863636992,0.585980928,5.350928896,0.045220467405,3.029771316139,28.136109828949,0,0.680947580645161,2.15059974193573,0.743947009789889,0.692540322580645,0.698588709677419,0.701612903225807,0.705141129032258,0.717741935483871,0.717237903225807,0.719758064516129,0.739415322580645,0.742439516129032,"CNN",0,"derma"
"dpn107",86917800,25.435111424,16.571695104,1.399316992,14.540204032,0.175419111597,9.823470249457,107.809564113617,0,0.697076612903226,7.91791648864746,0.763514508667602,0.703629032258065,0.716733870967742,0.719254032258065,0.733366935483871,0.738911290322581,0.732358870967742,0.731350806451613,0.734375,0.742439516129032,"CNN",0,"derma"
"seresnext101d_32x8d",93588280,25.435111424,14.42840576,1.537078272,13.385281024,0.136004788852,7.004246625898,83.307199716568,0,0.684475806451613,6.48160769939423,0.754391294636138,0.685483870967742,0.697076612903226,0.711693548387097,0.72883064516129,0.720262096774194,0.731854838709677,0.742943548387097,0.745967741935484,0.742439516129032,"Other",0,"derma"
"maxvit_nano_rw_256",15451148,25.435111424,9.313452032,0.28503552,8.43572736,0.061429731881,3.132916325913,38.5670263767242,0,0.620463709677419,3.30709154605865,0.839160774668602,0.692036290322581,0.732358870967742,0.747983870967742,0.755040322580645,0.735887096774194,0.731854838709677,0.6875,0.741431451612903,0.742943548387097,"Other",0,"derma"
"gcresnext50ts",15667320,25.435111424,6.828326912,0.260716032,6.073332736,0.046422512776,2.367548151599,28.8133425712585,0,0.678427419354839,2.75347011089325,0.774791942883844,0.6875,0.693548387096774,0.721774193548387,0.723790322580645,0.720262096774194,0.728326612903226,0.72883064516129,0.730846774193548,0.742943548387097,"Other",0,"derma"
"eca_resnet33ts",19676302,25.435111424,5.070913536,0.349088768,4.507156992,0.032813813847,2.493849852395,20.3470799922943,0,0.684979838709677,1.53170006275177,0.764214170033529,0.678931451612903,0.684979838709677,0.696068548387097,0.704637096774194,0.72429435483871,0.725302419354839,0.734879032258065,0.741431451612903,0.742943548387097,"Other",1,"derma"
"resnet51q",35696920,25.435111424,7.1827456,0.59245824,6.17425408,0.049052750395,3.237481526069,30.6040725708008,0,0.669858870967742,2.74105236530304,0.77593349539526,0.678427419354839,0.69304435483871,0.704133064516129,0.725302419354839,0.737399193548387,0.736895161290323,0.743447580645161,0.748487903225807,0.742943548387097,"CNN",0,"derma"
"gcresnet33ts",19880698,25.435111424,5.165285376,0.349002752,4.5069184,0.033145257305,2.485894297884,20.616149187088,0,0.686491935483871,1.55495290756226,0.764950655366732,0.692540322580645,0.71320564516129,0.716229838709677,0.719758064516129,0.728326612903226,0.736391129032258,0.741431451612903,0.734375,0.743447580645161,"Other",0,"derma"
"botnet26t_256",12488672,25.435111424,3.81681664,0.211342848,3.050554368,0.027223011311,1.442819599473,17.1101052761078,0,0.696068548387097,1.35107913017273,0.789056746110524,0.719254032258065,0.727318548387097,0.732862903225807,0.737903225806452,0.74445564516129,0.738407258064516,0.738911290322581,0.726310483870968,0.744959677419355,"Other",0,"derma"
"seresnext26d_32x4d",16809512,25.435111424,4.783603712,0.280632832,4.156134912,0.035567130624,2.863154015204,22.1693353652954,0,0.688004032258065,1.61326103210449,0.755795220261839,0.696572580645161,0.704637096774194,0.708165322580645,0.714213709677419,0.714717741935484,0.714717741935484,0.726310483870968,0.735887096774194,0.744959677419355,"Other",0,"derma"
"resnet34d",21816904,25.435111424,2.315255808,0.392157184,2.007109632,0.025938295938,2.126940266932,16.4418532848358,0,0.685987903225807,1.26833076477051,0.75978605088578,0.702116935483871,0.705645161290323,0.715725806451613,0.730846774193548,0.742943548387097,0.741431451612903,0.736895161290323,0.735887096774194,0.744959677419355,"CNN",0,"derma"
"gcresnet50t",25897080,25.435111424,4.86539264,0.428586496,4.188853248,0.038856689161,3.030821754583,24.2102446556091,0,0.686995967741936,1.89377772808075,0.786488252959839,0.691532258064516,0.682963709677419,0.715221774193548,0.718245967741936,0.726814516129032,0.725806451612903,0.711189516129032,0.737399193548387,0.745463709677419,"Other",0,"derma"
"ecaresnet50t",25573814,25.435111424,5.628755968,0.422544896,5.148889088,0.04405435317,3.348130840949,27.2593791484833,0,0.683467741935484,2.09571743011475,0.75065823396047,0.699092741935484,0.703629032258065,0.699092741935484,0.705645161290323,0.717237903225807,0.725806451612903,0.727822580645161,0.735383064516129,0.746471774193548,"Other",1,"derma"
"resnetrs101",63618696,25.435111424,8.531214336,1.03959808,7.976879104,0.072660907264,4.831950333029,44.4837331771851,0,0.680947580645161,3.44175581932068,0.747813558469624,0.680947580645161,0.696068548387097,0.709677419354839,0.712701612903226,0.734879032258065,0.740927419354839,0.75,0.747983870967742,0.746471774193548,"CNN",0,"derma"
"resnetrs270",129861448,25.435111424,20.963131392,2.113232896,20.127318528,0.180650197364,9.393810262907,110.042049407959,0,0.678427419354839,8.62963330745697,0.746096626808654,0.683971774193548,0.690524193548387,0.689516129032258,0.714213709677419,0.719254032258065,0.725806451612903,0.738911290322581,0.743447580645161,0.746471774193548,"CNN",0,"derma"
"densenet169",14149480,25.435111424,7.537164288,0.243029504,6.892307456,0.048852029744,2.515879531817,30.8364984989166,0,0.636088709677419,2.32704150676727,0.762073759074625,0.688508064516129,0.703125,0.722278225806452,0.736895161290323,0.732862903225807,0.736895161290323,0.742439516129032,0.750504032258065,0.747479838709677,"CNN",0,"derma"
"gcresnext26ts",10476600,25.435111424,4.716494848,0.177501696,4.017281024,0.031087040958,1.663156691269,19.546445608139,0,0.688508064516129,1.84325091838837,0.782055530918243,0.699092741935484,0.71875,0.71320564516129,0.725302419354839,0.739415322580645,0.747479838709677,0.743951612903226,0.735383064516129,0.747983870967742,"Other",0,"derma"
"resnet18d",11708744,25.435111424,1.71966464,0.224354304,1.48204544,0.016955825157,1.610803389935,10.6129903793335,0,0.690020161290323,0.79422972202301,0.752669759809154,0.697076612903226,0.711189516129032,0.712197580645161,0.727822580645161,0.734375,0.741431451612903,0.737903225806452,0.746471774193548,0.747983870967742,"CNN",0,"derma"
"halonet26t",12480288,25.435111424,3.745513472,0.20950784,3.038918656,0.028246463532,1.497062567206,17.5159957408905,0,0.700100806451613,1.37585501670837,0.797043010524419,0.704637096774194,0.713709677419355,0.745463709677419,0.737399193548387,0.707661290322581,0.737903225806452,0.741935483870968,0.742439516129032,0.747983870967742,"Other",0,"derma"
"densenet201",20013928,25.435111424,9.430892544,0.333123072,8.87023104,0.061306603553,4.59799526646,38.62664270401,0,0.646673387096774,2.95819087028503,0.761931065010698,0.689516129032258,0.702620967741936,0.71875,0.720262096774194,0.724798387096774,0.725302419354839,0.739415322580645,0.740423387096774,0.747983870967742,"CNN",0,"derma"
"seresnextaa101d_32x8d",93588280,25.435111424,15.126757376,1.535505408,14.13933824,0.143800857958,7.477644613832,87.8483324050903,0,0.675907258064516,6.83564512729645,0.756080608389693,0.696068548387097,0.693548387096774,0.707661290322581,0.709173387096774,0.717237903225807,0.734879032258065,0.744959677419355,0.757056451612903,0.747983870967742,"Other",0,"derma"
"pnasnet5large",86057668,25.435111424,22.63875584,1.389981696,21.730094592,0.165773763446,10.858181505686,101.642066478729,0,0.679939516129032,7.38580017089844,0.769935741544314,0.686995967741936,0.724798387096774,0.702116935483871,0.71875,0.742439516129032,0.596270161290323,0.736895161290323,0.750504032258065,0.748487903225807,"Other",0,"derma"
"legacy_senet154",115088984,25.435111424,18.15085056,1.861254656,16.598429696,0.184866885512,9.566861325231,112.701546192169,0,0.672379032258065,8.68965692520142,0.754225585558643,0.684475806451613,0.690524193548387,0.700604838709677,0.707661290322581,0.714717741935484,0.722278225806452,0.726310483870968,0.732358870967742,0.748991935483871,"CNN",0,"derma"
"resnetrs152",86621576,25.435111424,11.700011008,1.410213888,11.075780096,0.102092795004,6.278706892772,62.4671850204468,0,0.683467741935484,4.85555925369263,0.751947083429659,0.686491935483871,0.692540322580645,0.697076612903226,0.71875,0.717741935483871,0.729334677419355,0.737903225806452,0.747479838709677,0.75,"CNN",0,"derma"
"resnext50d_32x4d",25048136,25.435111424,6.094323712,0.415325696,5.431085568,0.048562962344,3.715066619342,30.4518668651581,0,0.682963709677419,2.3028352022171,0.760080645073494,0.702116935483871,0.699092741935484,0.70866935483871,0.716229838709677,0.72429435483871,0.733366935483871,0.736895161290323,0.741935483870968,0.751008064516129,"CNN",0,"derma"
"sehalonet33ts",13691712,25.435111424,5.637144576,0.243127296,4.795500032,0.03766964302,1.958821437039,23.4638576507568,0,0.6875,1.87042098045349,0.787482508241314,0.70866935483871,0.732358870967742,0.733366935483871,0.752520161290323,0.755040322580645,0.761088709677419,0.745967741935484,0.758568548387097,0.752016129032258,"Other",0,"derma"
"crossvit_9_240",8553296,25.435111424,2.344615936,0.172932096,1.929966592,0.023208169962,1.241637092978,14.4536187648773,0,0.670362903225807,1.21529445648193,0.743541942883844,0.688004032258065,0.692540322580645,0.706149193548387,0.721270161290323,0.736391129032258,0.737903225806452,0.74445564516129,0.752016129032258,0.755040322580645,"Other",1,"derma"
"seresnet152d",66841080,25.435111424,11.312037888,1.0882688,10.869019136,0.100392764172,6.525529671162,61.2814218997955,0,0.689012096774194,4.81586418151855,0.760223339137421,0.695564516129032,0.69758064516129,0.714717741935484,0.733366935483871,0.740423387096774,0.741935483870968,0.732862903225807,0.740423387096774,0.75554435483871,"Other",0,"derma"
"gluon_resnet34_v1b",21797672,25.435111424,2.292187136,0.389481472,1.657467904,0.023529084483,1.929384927577,14.9364247322083,0,0.676915322580645,1.1696857213974,0.771781558315504,0.684979838709677,0.69304435483871,0.691028225806452,0.706149193548387,0.709173387096774,0.711693548387097,0.745967741935484,0.752520161290323,0.761592741935484,"CNN",0,"derma"
"ese_vovnet19b_dw",6543080,25.435111424,3.839885312,0.133867008,3.329199616,0.020419759188,1.153716394135,12.899364233017,0,0.68195564516129,0.968720483779907,0.849715532233182,0.701108870967742,0.710181451612903,0.739415322580645,0.759072580645161,0.762600806451613,0.747479838709677,0.765120967741936,0.761592741935484,0.763608870967742,"CNN",1,"derma"
