model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,type,efficient,dataset,cnn,E_n,pepr_e,C_n,pepr_c,T_n,pepr_t,M_n,pepr_m
fbnetc_100,5572200,25.435111424,3.070230528,0.097455616,2.377075712,0.002376790408,0.356518561127,1.94252109527588,0,0.673387096774194,0.828534317016601,1.0,0.717237903225807,0.728326612903226,0.73991935483871,0.741935483870968,0.742439516129032,0.741935483870968,0.741431451612903,0.742943548387097,0.741431451612903,CNN,1,derma_small,True,0.0018794433663119378,0.7400405872404126,0.003459633542956257,0.7388752141380122,0.021647067481144755,0.7257217048945198,0.07015445939212755,0.6928265776082952
mobilevit_s,5578632,25.435111424,6.744440832,0.11897344,6.263985152,0.00543198005,0.814797007462,3.89369702339172,0,0.668346774193548,1.75182695388794,0.971387987787073,0.680947580645161,0.683467741935484,0.74445564516129,0.736895161290323,0.756552419354839,0.780241935483871,0.773185483870968,0.756552419354839,0.741431451612903,Other,1,derma_small,False,0.013985382682143591,0.7312052661466435,0.025743951592504463,0.7228231279958356,0.09834669407418604,0.6750431859203323,0.2447433981066268,0.5956500373817535
seresnext26t_32x4d,16806976,25.435111424,4.75004928,0.278365696,4.122551296,0.035686602086,3.104734381503,3.6498544216156,0,0.680947580645161,1.60090229511261,0.963068181818182,0.729334677419355,0.739415322580645,0.748991935483871,0.712701612903226,0.724798387096774,0.708165322580645,0.676915322580645,0.729838709677419,0.742943548387097,Other,0,derma_small,False,0.13386685038425195,0.6552299753144063,0.13709479770970182,0.6533699300036452,0.08876137876037712,0.6823750023471484,0.1499750871948181,0.6460518637837538
ghostnet_100,5182508,25.435111424,2.021654528,0.102040576,1.895246848,0.002228809804,0.334321470636,2.01654410362244,0,0.678427419354839,0.969961333274841,0.985795454545455,0.722782258064516,0.740927419354839,0.756048387096774,0.764616935483871,0.74445564516129,0.72883064516129,0.745463709677419,0.752016129032258,0.743447580645161,CNN,1,derma_small,True,0.001293082314507837,0.7424874832118763,0.0023802744148281566,0.7416821735435412,0.02455687024042606,0.7256284177477635,0.020328849028400594,0.7286352643592334
hardcorenas_a,5260232,25.435111424,2.353004544,0.10351104,2.104851968,0.014458044044,1.373514184204,1.63190364837646,0,0.412802419354839,0.727562975883484,1.0,0.702620967741936,0.695060483870968,0.734879032258065,0.740927419354839,0.74445564516129,0.743951612903226,0.743951612903226,0.745463709677419,0.746471774193548,Other,1,derma_small,False,0.04975042373558438,0.7110945204834445,0.052912218758102286,0.7089591714245683,0.009436870621307871,0.7394932718616618,0.036073741903338306,0.7204813171138073
mnasnet_100,4383312,25.435111424,2.342518784,0.090456064,2.041946112,0.015662512706,1.495769963412,1.66767239570618,0,0.681451612903226,0.749502086639404,1.0,0.730846774193548,0.745967741935484,0.748487903225807,0.753528225806452,0.754536290322581,0.752016129032258,0.751008064516129,0.751008064516129,0.751008064516129,Other,1,derma_small,False,0.05452303239121197,0.7121779624036855,0.05885704703674863,0.7092629421675507,0.010842919929501007,0.7429522922992886,0.035575485799701045,0.7252084225769202
lambda_resnet26rpt_256,10988688,25.435111424,6.757023744,0.18572544,5.973276672,0.005198386604,0.771960410664,3.727370262146,0,0.688004032258065,1.74807670116425,0.997159090909091,0.688508064516129,0.731854838709677,0.730342741935484,0.719758064516129,0.720766129032258,0.701108870967742,0.733366935483871,0.734879032258065,0.751008064516129,Other,0,derma_small,False,0.01305978773936917,0.7413264978091713,0.023660972663774545,0.7336492105993382,0.0918084827852144,0.6878569605910186,0.24534130543099147,0.6030540071552657
tinynet_a,6187972,25.435111424,4.81296384,0.1186304,4.244470784,0.003272750737,0.490912610487,2.41303467750549,0,0.576108870967742,1.00797584056854,1.0,0.731350806451613,0.731350806451613,0.753024193548387,0.755040322580645,0.757056451612903,0.756048387096774,0.756552419354839,0.757560483870968,0.757056451612903,CNN,1,derma_small,True,0.005429612960748709,0.7529681261163113,0.00999469920850509,0.7495647771282163,0.04014269134772967,0.7278390339232906,0.15296462381664175,0.6566172421724703
edgenext_base,18511292,25.435111424,4.78150656,0.33756416,4.333129728,0.051753983464,3.803917784622,5.29853916168213,0,0.695564516129032,2.21913440227509,0.995738636363636,0.699092741935484,0.705645161290323,0.728326612903226,0.725806451612903,0.704133064516129,0.747983870967742,0.75,0.757560483870968,0.759072580645161,Other,1,derma_small,False,0.19753253622333466,0.6338638472730375,0.17109339715218955,0.6481742468116023,0.15357024715127535,0.6580202484587995,0.15146985550572994,0.659220540612219
seresnext26ts,10388064,25.435111424,4.829741056,0.173946368,4.012693504,0.005146743159,0.766864730664,3.58149528503418,0,0.698588709677419,1.82530453205109,0.998579545454545,0.746471774193548,0.749495967741936,0.747479838709677,0.762096774193548,0.660786290322581,0.756048387096774,0.756048387096774,0.737399193548387,0.76008064516129,Other,0,derma_small,False,0.01285515480836027,0.7504337037264751,0.02341318934621543,0.7426918600168232,0.08607421960959738,0.6998422680859788,0.15376183358246134,0.6587847015195669
resnet18d,11708744,25.435111424,1.71966464,0.222257152,1.48204544,0.016955825157,1.610803389935,1.78055047988892,0,0.674899193548387,0.793363189697266,1.0,0.710685483870968,0.712197580645161,0.757560483870968,0.76008064516129,0.758064516129032,0.758064516129032,0.758568548387097,0.759576612903226,0.76008064516129,CNN,0,derma_small,True,0.05964767730129559,0.7172956270682903,0.06445068008553922,0.7140590535394368,0.015280093831966265,0.7486413353112458,0.00597907324364723,0.755563078176676
spnasnet_100,4421616,25.435111424,2.524971008,0.08996864,2.236968448,0.017314696559,1.644896173128,1.80555653572082,0,0.691028225806452,0.82371666431427,1.0,0.714717741935484,0.72883064516129,0.743447580645161,0.743447580645161,0.75554435483871,0.761088709677419,0.760584677419355,0.762600806451613,0.762600806451613,Other,1,derma_small,False,0.06106967590821526,0.7187094530798556,0.06610848099226514,0.7153125784552743,0.01626306780024577,0.7503970483767575,0.04424514200298953,0.7302890631493403
seresnet33ts,19779200,25.435111424,5.1380224,0.345754624,4.506118656,0.032873812731,2.498409767527,3.42109227180481,0,0.692540322580645,1.53768270015717,0.992897727272727,0.714717741935484,0.75,0.752520161290323,0.708165322580645,0.722782258064516,0.703125,0.741431451612903,0.733870967741936,0.765120967741936,Other,0,derma_small,False,0.12272140239904723,0.681487826015443,0.10761156399629729,0.6907845607726915,0.07976886751816827,0.7085969884467539,0.16841056302939708,0.6548391395556783
eca_botnext26ts_256,10593301,25.435111424,4.815060992,0.17748736,4.044297728,0.005809788701,0.865658516448,4.08387613296509,0,0.680443548387097,1.92592067718506,1.0,0.735383064516129,0.736391129032258,0.743447580645161,0.735383064516129,0.751512096774194,0.756552419354839,0.753528225806452,0.757560483870968,0.769153225806452,Other,0,derma_small,False,0.015482418590856658,0.7574264327232513,0.0282171511326274,0.7480455125254379,0.10582252773935441,0.6955485229432256,0.15306427503736922,0.6670514753234591
resnet14t,10081632,25.435111424,2.512388096,0.169231872,2.12842496,0.002437939183,0.36325293823,1.93121480941772,0,0.677923387096774,0.867097616195679,1.0,0.688508064516129,0.712197580645161,0.699596774193548,0.751008064516129,0.601310483870968,0.759576612903226,0.773689516129032,0.774193548387097,0.774193548387097,CNN,0,derma_small,True,0.0021217403907620646,0.7725543885368777,0.003787100397286879,0.7712726613847503,0.021202623753145064,0.7581194274078192,0.0436472346786248,0.7418153593110397
gcresnext26ts,10476600,25.435111424,4.716494848,0.174355968,4.017281024,0.005202752463,0.775210116932,3.62259554862976,0,0.579637096774194,1.84225952625275,1.0,0.736391129032258,0.728326612903226,0.742943548387097,0.703125,0.75,0.764616935483871,0.773185483870968,0.774697580645161,0.774697580645161,Other,0,derma_small,False,0.013077087098920833,0.764697563996447,0.02381899337939595,0.7566743590955065,0.0876898478188387,0.7122412535142016,0.14838066766317887,0.6745999845343796
densenetblur121d,7998088,25.435111424,6.840909824,0.151271424,6.432128,0.007109287201,1.066393080221,4.64943528175354,0,0.703125,2.06078679561615,1.0,0.735887096774194,0.759072580645161,0.75554435483871,0.752520161290323,0.769657258064516,0.774193548387097,0.773689516129032,0.775201612903226,0.77570564516129,CNN,0,derma_small,True,0.020631575214638594,0.7600251295362475,0.03797810083128491,0.7473237099511552,0.1280543392860665,0.6876491833294359,0.24932735426008965,0.6208986319848087
ecaresnet26t,16011916,25.435111424,3.854565376,0.26681088,3.391280128,0.028386755712,2.583194769767,2.99327683448792,0,0.689012096774194,1.34403374195099,1.0,0.698588709677419,0.756552419354839,0.754032258064516,0.766633064516129,0.772177419354839,0.773689516129032,0.775201612903226,0.776209677419355,0.776713709677419,Other,1,derma_small,False,0.10494180560022748,0.7029453548963077,0.11173433252459655,0.6986504661717233,0.06295168367527904,0.7307140311324792,0.10742401594419532,0.7013697540369748
dpn68b,12611602,25.435111424,4.628414464,0.217888768,4.267460608,0.006135840093,0.911172253843,4.32199168205261,0,0.670866935483871,1.88320136070251,1.0,0.749495967741936,0.762600806451613,0.772177419354839,0.774193548387097,0.77570564516129,0.777721774193548,0.777217741935484,0.777217741935484,0.777721774193548,CNN,0,derma_small,True,0.016774370589885606,0.7648912056490466,0.030430309110806436,0.7547543655472156,0.11518271583815176,0.6973940352088636,0.14419531639262578,0.6797106779334833
ese_vovnet19b_dw,6543080,25.435111424,3.839885312,0.130360832,3.329199616,0.00256293212,0.384439818068,2.15832591056824,0,0.672883064516129,0.966299748420715,1.0,0.721774193548387,0.764616935483871,0.765625,0.775201612903226,0.776713709677419,0.775201612903226,0.77570564516129,0.777217741935484,0.778225806451613,CNN,1,derma_small,True,0.002617014690408818,0.7761944940580486,0.00481733686719588,0.774494804078474,0.030130233202591457,0.7554635145812312,0.10672645739910312,0.7031780990223245
dm_nfnet_f0,71489284,25.435111424,7.01497344,1.134592512,6.55957504,0.006337017681,3.010083398308,4.53261852264404,0,0.0514112903225806,3.92348935604095,0.03125,0.033266129032258,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.033266129032258,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0504032258064516,CNN,0,derma_smallest,True,0.02314533509170252,0.04926301677555326,0.14277785069047244,0.04410588267527036,0.28543903059262776,0.039210903517698646,0.2569319768601636,0.040100201708894126
res2net50_14w_8s,25059816,25.435111424,6.037700608,0.399875584,5.305048576,0.046123623309,3.413148124864,2.50435018539429,0,0.667842741935484,2.20760102272034,0.715277791023254,0.110383064516129,0.110383064516129,0.109879032258065,0.109879032258065,0.109879032258065,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,CNN,0,derma_smallest,True,0.17990207389465404,0.04357250610881695,0.16214495749110888,0.04423827680977906,0.13055966762443455,0.045474194591257205,0.2104528226610812,0.04247277494843384
xception65p,39819560,25.435111424,8.927576064,0.635436544,7.840218112,0.067456757965,4.283504130807,3.64904975891113,0,0.669354838709677,3.07533988952637,0.725694457689921,0.669354838709677,0.669354838709677,0.669354838709677,0.642641129032258,0.668850806451613,0.641129032258065,0.0514112903225806,0.0514112903225806,0.0514112903225806,CNN,0,derma_smallest,True,0.26395329073847923,0.04067499226379083,0.20396523252659132,0.0427016403245225,0.21796937445674114,0.04221065931605375,0.3478954717733892,0.038141897052996386
dla102x2,41282200,25.435111424,13.849591808,0.660598272,11.667866112,0.112380753998,6.911416370848,5.58196330070496,0,0.033266129032258,4.76543498039246,0.725694457689921,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,CNN,0,derma_smallest,True,0.44095102655874413,0.035678721465892016,0.3302354161034286,0.038648264585509476,0.36556740797510384,0.03764829917756641,0.5819868342309994,0.032497925526397645
vgg11,132863336,25.435111424,6.345981952,2.085105664,4.5001728,0.003229659796,0.371410876589,2.36698198318481,0,0.10383064516129,2.08025040626526,0.14930555721124,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.110383064516129,0.109879032258065,0.0514112903225806,CNN,0,derma_smallest,True,0.010902539290005921,0.05085682182447444,0.015990639671806188,0.05060212989677534,0.12007017801422896,0.04590006173874534,0.22511470177538398,0.0419644709577622
regnetv_040,20640640,25.435111424,7.2351744,0.34438656,6.716689408,0.044023987265,3.47789499397,2.30182433128357,0,0.138104838709677,2.02536988258362,0.704861124356588,0.109879032258065,0.109879032258065,0.109879032258065,0.109879032258065,0.109879032258065,0.109879032258065,0.0514112903225806,0.0534274193548387,0.0519153225806451,CNN,0,derma_smallest,True,0.17162963914593693,0.04431035273099521,0.16525601992442385,0.04455271776584534,0.11509471424859569,0.04655687262909155,0.2674047476560942,0.040961912661804344
dla102x,26309272,25.435111424,9.065988096,0.417029632,7.980040704,0.072770387135,5.676090196563,3.6809458732605,0,0.0514112903225806,3.23861017227173,0.642361124356588,0.033266129032258,0.033266129032258,0.033266129032258,0.109879032258065,0.0514112903225806,0.0514112903225806,0.0504032258064516,0.0640120967741935,0.0685483870967741,CNN,0,derma_smallest,True,0.2848886574718314,0.05334967096032357,0.27087846329978194,0.05393779899203826,0.2204049742148528,0.05616855760594936,0.3544783562736884,0.0506086987505344
dla169,53389720,25.435111424,10.13972992,0.874162176,9.173154816,0.085615221371,5.479374167756,4.99310660362244,0,0.0514112903225806,4.32533223628998,0.78125,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0524193548387096,0.0725806451612903,CNN,0,derma_smallest,True,0.33549650133079184,0.054347312096261834,0.26142633293884615,0.05753855240376451,0.3206020804349812,0.05496026868092137,0.4055455814881309,0.051638770109785445
dpn131,79254504,25.435111424,16.313745408,1.259485696,13.76249088,0.012488750783,5.932156621741,8.34157514572144,0,0.109879032258065,7.17189936637878,0.704861124356588,0.110383064516129,0.109879032258065,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.109879032258065,0.109879032258065,0.064516129032258,0.0977822580645161,CNN,0,derma_smallest,True,0.04738277892071407,0.09335866507684688,0.2831823576317274,0.07620293209531451,0.5762924470373314,0.06203306895766678,0.699182126471175,0.057546661150201836
hrnet_w18,21299004,25.435111424,6.654263296,0.333330944,5.692767744,0.069515043313,5.769748594952,3.44916009902954,0,0.669354838709677,2.95912325382233,0.704861124356588,0.110383064516129,0.109879032258065,0.109879032258065,0.109879032258065,0.109879032258065,0.110383064516129,0.109879032258065,0.109879032258065,0.10383064516129,CNN,0,derma_smallest,True,0.27206280633011115,0.08162383543061084,0.27537871371830697,0.08141161840358509,0.20270572190257846,0.08633088150361397,0.23977658088968684,0.08374948096436795
sebotnet33ts_256,13701984,25.435111424,6.786383872,0.224247808,5.310598656,0.003134728525,0.264884560374,2.30177664756775,0,0.109879032258065,2.05960257053375,0.708333333333333,0.109879032258065,0.109879032258065,0.109879032258065,0.109879032258065,0.109879032258065,0.0514112903225806,0.0514112903225806,0.0574596774193548,0.105342741935484,Other,0,derma_smallest,False,0.010528516017160887,0.10424519473302529,0.01087209069620478,0.10420976393060043,0.1150910731014188,0.09447007915012065,0.2460602433672452,0.0845406492151735
